district_name,tehsil_name,exam_center_emis,xc_name
ATTOCK,JAND ,37140019,120-GBHS CHHAB
ATTOCK,JAND ,37140026,121-GGHSS CHHAB
ATTOCK,HASSANABDAL,37150015,122-GHS Sultan Pur
ATTOCK,FATEH JANG,37120020,123-GHS JANGEL
ATTOCK,ATTOCK,37110005,124-GHSS ATTOCK
ATTOCK,ATTOCK,37110005,125-GHSS ATTOCK(a)
ATTOCK,ATTOCK,37110007,126-GHSS PAC F-6 KAMRA
ATTOCK,ATTOCK,37110014,127-GHS KAMRA KALAN
ATTOCK,ATTOCK,37110030,128-GGHS AMF KAMRA CANTT
ATTOCK,ATTOCK,37110031,129-GGHSS PAC F-6 KAMRA
ATTOCK,ATTOCK,37110076,130-GGHS KAMRA KALAN
ATTOCK,JAND ,37140025,131-GGHS THATTA(A)
ATTOCK,HASSANABDAL,37150006,132-GHS BHALAR JOGI
ATTOCK,HASSANABDAL,37150018,133-GGHS Bhlar Jogi
ATTOCK,JAND ,37140040,134-GGHS CHAPRI
ATTOCK,PINDI GHEB,37130016,135-GGHS Khaur Company(G)
ATTOCK,PINDI GHEB,37130005,136-GHS IKHLAS(a)
ATTOCK,JAND ,37130009,137-GHS KISRAN
ATTOCK,JAND ,37140009,138-GHS BASAL
ATTOCK,JAND ,37140031,139-GHS MATHIAL
ATTOCK,ATTOCK,37110013,140-GBHS Garyala(A)
ATTOCK,JAND ,37140006,141-GBHS KHUNDA
ATTOCK,HAZRO,37160017,142-GHS NO. 1 HAZRO
ATTOCK,HAZRO,37160017,143-GHS NO. 1 HAZRO(a)
ATTOCK,HAZRO,37160054,144-GHS HAZRO NO.2
ATTOCK,HAZRO,37160151,145-GPS HAZRO NO.1
ATTOCK,FATEH JANG,37120005,146-govt boys higher secondary school KOT FATEH KHAN
ATTOCK,FATEH JANG,37120017,147-GGHSS Kot Fateh Khan
ATTOCK,PINDI GHEB,37130007,148-GBHSS Khaur(B)
ATTOCK,PINDI GHEB,37130012,149-GHS AHMEDAL(B)
ATTOCK,HASSANABDAL,37150001,150-GBHSS Hassan Abdal
ATTOCK,HASSANABDAL,37150008,151-GES HASSANABDAL
ATTOCK,HASSANABDAL,37150001,152-GBHSS Hassan Abdal(b)
ATTOCK,HAZRO,37160037,153-GGHSS SHADI KHAN
ATTOCK,JAND ,37140020,154-GGHS JAND(b)
ATTOCK,FATEH JANG,37120003,155-GHsS Malal(A)
ATTOCK,FATEH JANG,37120014,156-GHS SHAH RAI SADULLAH(A)
ATTOCK,PINDI GHEB,37130038,157-GGHS Datwal(B)
ATTOCK,HAZRO,37160001,158-GHSS SHADI KHAN
ATTOCK,JAND ,37140020,159-GGHS JAND(C)
ATTOCK,ATTOCK,37110011,160-GBHS Haji Shah
ATTOCK,ATTOCK,37110034,161-GGHS HAJI SHAH
ATTOCK,ATTOCK,37110053,162-GBHS FAQEERABAD ATTOCK
ATTOCK,ATTOCK,37160012,163-GHS MULLAN MANSOOR
ATTOCK,ATTOCK,37160144,164-GBHS MANSAR
ATTOCK,JAND ,37140001,165-GBHS NO.1 JAND(a)
ATTOCK,JAND ,37140001,166-GBHS NO.1 JAND(b)
ATTOCK,HAZRO,37160062,167-GHS FORMULI
ATTOCK,HAZRO,37160063,168-GES MALLAH
ATTOCK,PINDI GHEB,37130011,169-GHS KAMRIAL
ATTOCK,PINDI GHEB,37130018,170-GGHS KAMRIAL
ATTOCK,JAND ,37140048,171-GHS JAND NO. 2
ATTOCK,ATTOCK,37110033,172-GGHS Sheen Bagh
ATTOCK,ATTOCK,37110052,173-GHS DAKHNAIR (ATTOCK)
ATTOCK,JAND ,37140002,174-GHS CHOORA SHARIF
ATTOCK,ATTOCK,37110003,175-GPSS Attock(A)
ATTOCK,ATTOCK,37110041,176-GHS (MC) ATTOCK CITY(A)
ATTOCK,ATTOCK,37110029,177-GGHS ATTOCK NO.2(C)
ATTOCK,FATEH JANG,37120029,178-GHS BURJ
ATTOCK,FATEH JANG,37120001,179-GHS FATEH JANG NO.1(A)
ATTOCK,FATEH JANG,37120015,180-GGHS No.1 F.Jang(A)
ATTOCK,FATEH JANG,37120047,181-GPS NO2 FATEH JANG
ATTOCK,JAND ,37140022,182-GGHS KHUNDA(A)
ATTOCK,JAND ,37120149,183-GES KAMRA FATEH JANG(A)
ATTOCK,ATTOCK,37110006,184-GHS SHEEN BAGH(A)
ATTOCK,PINDI GHEB,37130017,185-GGHS Akhlas
ATTOCK,ATTOCK,37110066,186-GGHS PEPOLES COLONY ATTOCK(D)
ATTOCK,ATTOCK,37110010,187-GHSS DAURDAD
ATTOCK,ATTOCK,37110049,188-GHS KAWA
ATTOCK,JAND ,37140003,189-GBHS TOBA DOMEL
ATTOCK,JAND ,37140024,190-GGHS PIND SULTANI
ATTOCK,JAND ,37140041,191-GGHS DOMEL
ATTOCK,ATTOCK,37110028,192-GGHSS ATTOCK
ATTOCK,ATTOCK,37110051,193-GHS MARI KANJOOR
ATTOCK,ATTOCK,37110072,194-GGHS MARI KANJOOR
ATTOCK,HASSANABDAL,37150004,195-GHS Fateh Ullah
ATTOCK,HASSANABDAL,37150014,196-GHS BURHAN
ATTOCK,JAND ,37140005,197-GBHSS NARA
ATTOCK,JAND ,37140004,198-GHS SAGHRI(B)
ATTOCK,FATEH JANG,37120293,199-GGHS (MC) No.4 FATEH JANG
ATTOCK,FATEH JANG,37120297,200-GGHS No.2 F.Jang
ATTOCK,FATEH JANG,37120011,201-GHS DHURNAL
ATTOCK,FATEH JANG,37120043,202-GGHS DHURNAL
ATTOCK,HASSANABDAL,37150002,203-GGHSS Hassan Abdal(A)
ATTOCK,HASSANABDAL,37150003,204-GHS HASSAN ABDAL(A)
ATTOCK,HASSANABDAL,37150133,205-GGHS HASSAN ABDAL(A)
ATTOCK,PINDI GHEB,37130065,206-GPS DHULLIAN CITY
ATTOCK,PINDI GHEB,37130020,207-gbhs no.02 pindigheb(D)
ATTOCK,PINDI GHEB,37130015,208-GGHS PINDIGHEB (B)
ATTOCK,PINDI GHEB,37130001,209-GBHS No.1 P. Gheb(I)
ATTOCK,FATEH JANG,37120016,210-GGHS Bahter(A)
ATTOCK,JAND ,37140011,211-GBHS KOT CHHAJJI
ATTOCK,JAND ,37140021,212-GGHS KOT CHAJI
ATTOCK,JAND ,37140030,213-GHS JALWAL
ATTOCK,FATEH JANG,37120012,214-GBHS Qutbal
ATTOCK,FATEH JANG,37120045,215-GGHS QUTBAL
ATTOCK,JAND ,37140036,216-GGHS MATHIAL(B)
ATTOCK,PINDI GHEB,37130004,217-GBHS Dhok Laham(B)
ATTOCK,HAZRO,37160025,218-GHS BARAZAI(A)
ATTOCK,PINDI GHEB,37130031,219-GGHS Fatima Jinnah
ATTOCK,PINDI GHEB,37130035,220-GGHS TOOT
ATTOCK,JAND ,37140012,221-GHS HADDO WALI
ATTOCK,JAND ,37140013,222-GHS TARAP
ATTOCK,JAND ,37140014,223-GHS KANI
ATTOCK,JAND ,37140016,224-GBHS Injra
ATTOCK,JAND ,37140027,225-GHS PIND SULTANI(A)
ATTOCK,JAND ,37140008,226-GHS BHATIOT
ATTOCK,FATEH JANG,37120041,227-GGHS GALI JAGEER
ATTOCK,FATEH JANG,37120129,228-GES GALI JAGEER(B)
ATTOCK,PINDI GHEB,37130010,229-GBHS Mianwala
ATTOCK,HAZRO,37160058,230-GHS MALAK MALA(A)
ATTOCK,ATTOCK,37110008,231-GBHS AKHORI(A)
ATTOCK,ATTOCK,37110047,232-GbHS BOOTA(A)
ATTOCK,ATTOCK,37120006,233-GbHS JABBI KASRAN(A)
ATTOCK,HAZRO,37160055,234-GGHS NO. 2 HAZRO
ATTOCK,HAZRO,37160080,235-GGHS HAZRO NO.3
ATTOCK,HAZRO,37160276,236-GGHS JATIAL
ATTOCK,HAZRO,37160038,237-GGHS SHAMAS ABAD
ATTOCK,HAZRO,37160023,238-GHS BHADUR KHAN
ATTOCK,HAZRO,37160018,239-GHS SHAMSABAD
ATTOCK,PINDI GHEB,37130035,240-GGHS TOOT(C)
ATTOCK,JAND ,37140017,241-GBHS Makhad
ATTOCK,FATEH JANG,37120048,242-GPS FATEH JANG WEST(A)
ATTOCK,FATEH JANG,37120002,243-GBHS No.2 F.Jang(A)
ATTOCK,JAND ,pec-1032811,244-MALALA YOUSAFZAI DAANISH SCHOOL (BOYS) JAND
ATTOCK,JAND ,pec-1033670,245-MALALA YOUSAFZAI DAANISH SCHOOL JAND
ATTOCK,HASSANABDAL,37150005,246-GHS POUR MIANA
ATTOCK,HASSANABDAL,37150017,247-GGHS Pourmiana
ATTOCK,FATEH JANG,37120004,248-GHS HATTAR(A)
ATTOCK,PINDI GHEB,37130027,249-GHS SURAG(A)
ATTOCK,PINDI GHEB,37130030,250-GGHSS Malhuwali(B)
BAHAWALNAGAR,HAROONABAD,31140009,"101-GHS  68/4.R, HND"
BAHAWALNAGAR,HAROONABAD,31140030,102-GGHS 68/4R
BAHAWALNAGAR,HAROONABAD,31140007,"103-GHS  Mianwala Bangla, HND(A)"
BAHAWALNAGAR,HAROONABAD,31140018,104-G H/S 97 /6R
BAHAWALNAGAR,MINCHINABAD,31150013,"105-GHS  Laleka, MND"
BAHAWALNAGAR,BAHAWALNAGAR,31110012,"106-GHS  Qasimka, BWN"
BAHAWALNAGAR,HAROONABAD,31140016,107-GHS  107/6-R HND
BAHAWALNAGAR,CHISHTIAN,31120014,108-GHS  Mohar Sharif CTN
BAHAWALNAGAR,FORT ABBAS,31130008,"109-GHS  240/H.L, FTS"
BAHAWALNAGAR,HAROONABAD,31140014,"110-GHS  123/6.R, HND"
BAHAWALNAGAR,HAROONABAD,31140014,"111-GHS  123/6.R, HND(a)"
BAHAWALNAGAR,HAROONABAD,31140004,112-Govt. Rizwia Islamia H/S HND
BAHAWALNAGAR,BAHAWALNAGAR,31110014,"113-GHS  Chak Sarkari, BWN"
BAHAWALNAGAR,CHISHTIAN,31120006,114-GHS MODEL NO. 1 CTN
BAHAWALNAGAR,CHISHTIAN,31120006,115-GHS MODEL NO. 1 CTN(a)
BAHAWALNAGAR,CHISHTIAN,31120144,116-GES HUSSAIN COLONY
BAHAWALNAGAR,CHISHTIAN,31120563,117-GGES HUSSAIN COLONY
BAHAWALNAGAR,CHISHTIAN,31120009,"118-GHS  54/F,  CTN"
BAHAWALNAGAR,CHISHTIAN,31120021,119-GHS CHAK NO. 95/F
BAHAWALNAGAR,CHISHTIAN,31120034,120-GGHS CHAK NO. 54/F CHISHTIAN
BAHAWALNAGAR,CHISHTIAN,31120037,121-GGHS CHAK 95/F S CHISHTIAN
BAHAWALNAGAR,FORT ABBAS,31130003,"122-GHS  199/8.R, FTS"
BAHAWALNAGAR,HAROONABAD,31140011,123-GHS 30/3R
BAHAWALNAGAR,CHISHTIAN,31120030,124-GGHS SATELLITE TOWN CTN
BAHAWALNAGAR,CHISHTIAN,31120159,125-G H/S SATLite TOWN
BAHAWALNAGAR,MINCHINABAD,31150012,"126-GHS  M. Pur Sansaran, MND"
BAHAWALNAGAR,FORT ABBAS,31130001,127-GHS  FTS
BAHAWALNAGAR,FORT ABBAS,31130001,128-GHS  FTS(a)
BAHAWALNAGAR,FORT ABBAS,31130084,129-GMPS Fortabbas
BAHAWALNAGAR,CHISHTIAN,31120025,130-G.H/S 103/F
BAHAWALNAGAR,CHISHTIAN,31120029,"131-GGHS 14/G,  CTN"
BAHAWALNAGAR,CHISHTIAN,31120127,132-G.G H/S 43/F
BAHAWALNAGAR,CHISHTIAN,31120454,133-G.G E/S 15/G
BAHAWALNAGAR,FORT ABBAS,31130010,134-GHS 331/HR FTS
BAHAWALNAGAR,MINCHINABAD,31150004,135-govt. h/s Hasil Saru MND(A)
BAHAWALNAGAR,CHISHTIAN,31120028,136-GGHS CTN
BAHAWALNAGAR,CHISHTIAN,31120028,137-GGHS CTN(a)
BAHAWALNAGAR,CHISHTIAN,31120028,138-GGHS CTN(b)
BAHAWALNAGAR,CHISHTIAN,31120047,139-G E/S MAHBOOB COLONY
BAHAWALNAGAR,CHISHTIAN,31120005,140-G H/S 48/F(A)
BAHAWALNAGAR,FORT ABBAS,31130005,"141-GHS  227/9.R, FTS"
BAHAWALNAGAR,MINCHINABAD,31150246,142-GGCMS AHMED PUR(A)
BAHAWALNAGAR,MINCHINABAD,31150010,143-GHS THERI PERU WALI
BAHAWALNAGAR,FORT ABBAS,31130024,144-GGHS 319/HR FTS(A)
BAHAWALNAGAR,MINCHINABAD,31150002,"145-GHS  Mandi Sadiq Ganj,MND"
BAHAWALNAGAR,MINCHINABAD,31150002,"146-GHS  Mandi Sadiq Ganj,MND(b)"
BAHAWALNAGAR,BAHAWALNAGAR,31110027,147-GHS MARI MIAN SAHIB(A)
BAHAWALNAGAR,HAROONABAD,31140015,"148-GHS  110/6.R, HND"
BAHAWALNAGAR,FORT ABBAS,31130014,"149-GHS  279/H.R, FTS"
BAHAWALNAGAR,BAHAWALNAGAR,31120024,150-GHS CHAK NO. 109/F
BAHAWALNAGAR,HAROONABAD,31140005,151-GHS canal hnd
BAHAWALNAGAR,HAROONABAD,31140006,152-Govt. MC H/S HND
BAHAWALNAGAR,HAROONABAD,31140006,153-Govt. MC H/S HND(a)
BAHAWALNAGAR,HAROONABAD,31140021,"154-GHS  146/6.R,HND(A)"
BAHAWALNAGAR,HAROONABAD,31140021,"155-GHS  146/6.R,HND(b)"
BAHAWALNAGAR,BAHAWALNAGAR,31049690,"156-GHS  112/M, CTN(A)"
BAHAWALNAGAR,HAROONABAD,31140003,157-Govt. Model H/S HND (B)
BAHAWALNAGAR,HAROONABAD,31140003,158-Govt. Model H/S HND (c)
BAHAWALNAGAR,HAROONABAD,31140039,159-ghs 58/4r(A)
BAHAWALNAGAR,HAROONABAD,31140086,160-GGHS AL FATIMA TOWN(A)
BAHAWALNAGAR,HAROONABAD,31140101,161-GGES110/6R
BAHAWALNAGAR,MINCHINABAD,31150006,"162-GHS  Mcleod Ganj, MND"
BAHAWALNAGAR,MINCHINABAD,31150006,"163-GHS  Mcleod Ganj, MND(a)"
BAHAWALNAGAR,BAHAWALNAGAR,31110010,"164-GHS  Mohar Wali, BWN"
BAHAWALNAGAR,BAHAWALNAGAR,31110030,165-GHS DHANI MANI RAM
BAHAWALNAGAR,FORT ABBAS,31130016,"166-GHS  178/7.R, FTS"
BAHAWALNAGAR,CHISHTIAN,31120002,167-Govt.H.S.S 207/M
BAHAWALNAGAR,CHISHTIAN,31120016,168-Govt.H/S 201/M
BAHAWALNAGAR,HAROONABAD,31140002,"169-GGHSS 132/6.R, HND(A)"
BAHAWALNAGAR,HAROONABAD,31140044,170-GES 119/6R
BAHAWALNAGAR,HAROONABAD,31140001,"171-GGHSS Faqir Wali,HND(B)"
BAHAWALNAGAR,BAHAWALNAGAR,31110021,"172-GHS  City, BWN(a)"
BAHAWALNAGAR,BAHAWALNAGAR,31110021,"173-GHS  City, BWN(b)"
BAHAWALNAGAR,BAHAWALNAGAR,31110022,174-GHS MC BWN
BAHAWALNAGAR,FORT ABBAS,31130012,"175-GHS  303/H.R, FTS(A)"
BAHAWALNAGAR,CHISHTIAN,31120022,"176-GHS  28/G, CTN"
BAHAWALNAGAR,CHISHTIAN,31120032,177-GGHS CHAK NO 6 GIJANI
BAHAWALNAGAR,CHISHTIAN,31120082,178-G G H/S 35-F
BAHAWALNAGAR,CHISHTIAN,pec-1022509,179-DAANISH GIRLS SCHOOL CHISHTIAN
BAHAWALNAGAR,CHISHTIAN,pec-1022538,180-DAANISH BOYS SCHOOL CHISHTIAN
BAHAWALNAGAR,CHISHTIAN,31120011,181-GHS CHAK NO. 23/G(A)
BAHAWALNAGAR,MINCHINABAD,31150007,182-GHS Model MND
BAHAWALNAGAR,MINCHINABAD,31150007,183-GHS Model MND(a)
BAHAWALNAGAR,MINCHINABAD,31150030,184-GES SHEW PURA
BAHAWALNAGAR,BAHAWALNAGAR,31110002,185-GHSS MADRESSA
BAHAWALNAGAR,BAHAWALNAGAR,31110035,186-GGHS MADRASS
BAHAWALNAGAR,CHISHTIAN,31120004,"187-GGHSS Daharanwala,  CTN"
BAHAWALNAGAR,CHISHTIAN,31120018,188-GHS CHAK NO. 135 MURD
BAHAWALNAGAR,CHISHTIAN,31120013,189-GOVT. HIGH SCHOOL(A)
BAHAWALNAGAR,CHISHTIAN,31120007,190-GHS  No.2 CTN
BAHAWALNAGAR,CHISHTIAN,31120007,191-GHS  No.2 CTN(a)
BAHAWALNAGAR,CHISHTIAN,31120158,192-GES OLD CHISHTIAN NO 1
BAHAWALNAGAR,HAROONABAD,31140025,"193-GGHS 4/1.R, HND(A)"
BAHAWALNAGAR,MINCHINABAD,31150001,194-GHS MADHANI WALA MND(A)
BAHAWALNAGAR,FORT ABBAS,31130011,195-GHS 319/HR FTS
BAHAWALNAGAR,FORT ABBAS,31130006,"196-GHS  213/9.R, FTS"
BAHAWALNAGAR,HAROONABAD,31140094,197-gghs 14/1.r(A)
BAHAWALNAGAR,CHISHTIAN,31120019,198-GOVT. H/S 129/M TEHSIL CHISHTIAN
BAHAWALNAGAR,CHISHTIAN,31120020,199-GOVT. H/S CHAK NO. 121/M
BAHAWALNAGAR,MINCHINABAD,31150019,"200-GGHS Kadar Pur, MND(A)"
BAHAWALNAGAR,HAROONABAD,31140022,201-GGMHS HND(C)
BAHAWALNAGAR,MINCHINABAD,31150014,"202-GHS  Said Ali, MND"
BAHAWALNAGAR,BAHAWALNAGAR,31110020,"203-GHS MODEL Colony, BWN(c)"
BAHAWALNAGAR,BAHAWALNAGAR,31110038,204-GGHS CANAL COLONY(A)
BAHAWALNAGAR,FORT ABBAS,31130015,"205-GHS  185/7.R, FTS"
BAHAWALNAGAR,FORT ABBAS,31130015,"206-GHS  185/7.R, FTS(a)"
BAHAWALNAGAR,FORT ABBAS,31130078,207-GGHS 190/7R
BAHAWALNAGAR,HAROONABAD,31140012,"208-GHS  132/6.R, HND"
BAHAWALNAGAR,BAHAWALNAGAR,31110017,209-GOVT. COMPREHENSIVE SCHOOL BWN(B)
BAHAWALNAGAR,BAHAWALNAGAR,31110020,"210-GHS MODEL Colony, BWN(D)"
BAHAWALNAGAR,BAHAWALNAGAR,31110001,"211-GHS S Dunga Bunga, BWN"
BAHAWALNAGAR,BAHAWALNAGAR,31110001,"212-GHS S Dunga Bunga, BWN(A)"
BAHAWALNAGAR,BAHAWALNAGAR,31110018,"213-GHS  Aziz Millat, BWN"
BAHAWALNAGAR,BAHAWALNAGAR,31110018,"214-GHS  Aziz Millat, BWN(a)"
BAHAWALNAGAR,BAHAWALNAGAR,31110060,215-ges rab nawaz pura
BAHAWALNAGAR,BAHAWALNAGAR,31110037,"216-GGHS City, BWN(A)"
BAHAWALNAGAR,BAHAWALNAGAR,31110036,217-GGHS MODEL BWN
BAHAWALNAGAR,BAHAWALNAGAR,31110023,218-govt h/s jandwala
BAHAWALNAGAR,BAHAWALNAGAR,31110025,"219-GHS  Chak Ghumana, BWN(A)"
BAHAWALNAGAR,BAHAWALNAGAR,31110086,220-GGHS BALA ARRIAN
BAHAWALNAGAR,MINCHINABAD,31150016,221-GGHS MND (G)
BAHAWALNAGAR,MINCHINABAD,31150016,222-GGHS MND (H)
BAHAWALNAGAR,BAHAWALNAGAR,31110033,"223-GGHSS Jund Wala, BWN(C)"
BAHAWALNAGAR,FORT ABBAS,31130018,224-GGHS BASTI PHULARA(A)
BAHAWALNAGAR,FORT ABBAS,31130019,225-GGHS FTS(A)
BAHAWALNAGAR,BAHAWALNAGAR,31110420,226-GGES MUSLIM COLONY
BAHAWALNAGAR,CHISHTIAN,31120012,"227-GHS  10/F.W,  CTN"
BAHAWALNAGAR,CHISHTIAN,31120036,228-GGHS CHAK NO 10 FW PO CHISHTIAN
BAHAWALNAGAR,MINCHINABAD,31150008,"229-GHS  Chaki Faiq,MND"
BAHAWALNAGAR,BAHAWALNAGAR,31110031,"230-GGHS Dunga Bunga, BWN"
BAHAWALNAGAR,BAHAWALNAGAR,31110031,"231-GGHS Dunga Bunga, BWN(a)"
BAHAWALNAGAR,BAHAWALNAGAR,31110040,232-GES DUNGA BISHONIAN
BAHAWALNAGAR,HAROONABAD,31140028,"233-GGHS 38/3.R, HND"
BAHAWALNAGAR,BAHAWALNAGAR,31110005,234-GHS  Gulab Ali(A)
BAHAWALNAGAR,BAHAWALNAGAR,31110064,235-GGES GULAB ALI
BAHAWALNAGAR,BAHAWALNAGAR,31110026,236-GHS JHULLAN ARAIN(B)
BAHAWALNAGAR,CHISHTIAN,31120001,"237-GHS S Daharanwala,  CTN(B)"
BAHAWALNAGAR,CHISHTIAN,31120096,238-GGES CHAK NO.167/M(A)
BAHAWALNAGAR,CHISHTIAN,31120001,"239-GHS S Daharanwala,  CTN(D)"
BAHAWALNAGAR,FORT ABBAS,31130020,"240-GGHS 185/7.R, FTS(A)"
BAHAWALPUR,AHMADPUR EAST,31210020,101-GHS Uch Sharif(a)
BAHAWALPUR,HASILPUR,31230001,102-GHSS 188/M
BAHAWALPUR,HASILPUR,31230017,103-GGHS CHAK NO.189/M
BAHAWALPUR,HASILPUR,31230012,104-GHS JAMAL PUR
BAHAWALPUR,HASILPUR,31230004,105-GHS 58/F Hasilpur
BAHAWALPUR,HASILPUR,31230023,106-GES Gareeb Mohala
BAHAWALPUR,HASILPUR,31230025,107-GES Mifta-Ul-Aloom
BAHAWALPUR,YAZMAN,31240011,108-GHS CHAK NO.106/DB(B)
BAHAWALPUR,KHAIRPUR TAMEWALI,31250004,109-GHS ISRANI
BAHAWALPUR,YAZMAN,31240019,110-GHS CHAK NO.91/DB
BAHAWALPUR,AHMADPUR EAST,31210019,111-GHS FAZIL GUMANI
BAHAWALPUR,AHMADPUR EAST,31210016,112-GHS NAUSHEHRA JADEED
BAHAWALPUR,AHMADPUR EAST,31210005,113-GHS KOTLA MOOSA Khan
BAHAWALPUR,AHMADPUR EAST,31210015,114-GHS HATHEJI
BAHAWALPUR,BAHAWALPUR,31220014,115-GHS CHAK NO.12/BC
BAHAWALPUR,BAHAWALPUR,31220040,116-GGHS 13/BC
BAHAWALPUR,HASILPUR,31230005,117-GHS CHAK NO.71/F(A)
BAHAWALPUR,HASILPUR,31230002,118-GHS HASILPURMANDI(d)
BAHAWALPUR,HASILPUR,31230002,119-GHS HASILPURMANDI(e)
BAHAWALPUR,HASILPUR,31230018,120-GGHS 58/F Hasilpur(c)
BAHAWALPUR,HASILPUR,31230062,121-GGES W.No.8 Hsilpur(c)
BAHAWALPUR,BAHAWALPUR,31220036,122-GGHS MODEL TOWN (A)
BAHAWALPUR,HASILPUR,31230006,123-GHS 88/F
BAHAWALPUR,HASILPUR,31230019,124-GGHS CHAK NO.88/F
BAHAWALPUR,AHMADPUR EAST,31210026,125-GGHS CHANI GOTH
BAHAWALPUR,HASILPUR,31230003,126-GHS NO.2 HASILPUR OLD (BWP)(a)
BAHAWALPUR,AHMADPUR EAST,31210011,127-GHSS CHANI GOTH(c)
BAHAWALPUR,BAHAWALPUR,31220025,128-GHS KHANKAH SHAREEF
BAHAWALPUR,BAHAWALPUR,31220044,129-GGHS KHANQAH SHARIF
BAHAWALPUR,AHMADPUR EAST,31210024,130-GGHS DERA NAWAB
BAHAWALPUR,BAHAWALPUR,31220029,131-GOVT MC GIRLS HIGH SCHOOL Kajal pura
BAHAWALPUR,BAHAWALPUR,31220032,132-GGHS CANAL COLONY BAHAWALPUR
BAHAWALPUR,BAHAWALPUR,31220032,133-GGHS CANAL COLONY BAHAWALPUR(a)
BAHAWALPUR,AHMADPUR EAST,31210053,134-GES UCH BUKHARI(B)
BAHAWALPUR,KHAIRPUR TAMEWALI,31250001,135-GHS FAZIL KHAIRPUR TAMEWALI(A)
BAHAWALPUR,KHAIRPUR TAMEWALI,31250002,136-GHS KPT(B)
BAHAWALPUR,KHAIRPUR TAMEWALI,31250002,137-GHS KPT(c)
BAHAWALPUR,AHMADPUR EAST,31210020,138-GHS Uch Sharif(D)
BAHAWALPUR,HASILPUR,31230021,139-GGHS CHAK NO.79/F
BAHAWALPUR,AHMADPUR EAST,31210013,140-GHS Kot Khalifa
BAHAWALPUR,BAHAWALPUR,31220004,141-GHS SD BAHAWALPUR
BAHAWALPUR,BAHAWALPUR,31220005,142-GHS BAHAWALPUR CANTT.
BAHAWALPUR,BAHAWALPUR,31220006,143-GHS SATELLITE TOWN BAHAWALPUR
BAHAWALPUR,BAHAWALPUR,31220008,144-GHS HAMAITIAN BAHAWALPUR
BAHAWALPUR,BAHAWALPUR,31220009,145-GHS SAHLAN
BAHAWALPUR,BAHAWALPUR,31220013,146-GHS Technical BWP
BAHAWALPUR,BAHAWALPUR,31220045,147-GES CANAL COLONY BAHAWALPUR
BAHAWALPUR,KHAIRPUR TAMEWALI,31250025,148-GGHS INAITI
BAHAWALPUR,AHMADPUR EAST,31210001,149-GHSS MUBARAK PUR
BAHAWALPUR,BAHAWALPUR,31220031,150-GGHS SADIQ MODEL
BAHAWALPUR,BAHAWALPUR,31220031,151-GGHS SADIQ MODEL(a)
BAHAWALPUR,BAHAWALPUR,31220023,152-GHS HAKRA
BAHAWALPUR,BAHAWALPUR,31220017,153-GHS DERA BAKHA
BAHAWALPUR,BAHAWALPUR,31220020,154-GHS CHAK NO.32/BC
BAHAWALPUR,BAHAWALPUR,31220085,155-GGES GUL DERA DERA BAKHA
BAHAWALPUR,HASILPUR,31230011,156-GHS QAIM PUR
BAHAWALPUR,HASILPUR,31230022,157-GGHS QAIMPUR
BAHAWALPUR,HASILPUR,pec-1024579,158-DAANISH SCHOOL (BOYS) HASILPUR
BAHAWALPUR,BAHAWALPUR,31220064,159-GGH/S HABIB COLONY
BAHAWALPUR,HASILPUR,31230015,160-GGHS HASILPUR OLD(B)
BAHAWALPUR,KHAIRPUR TAMEWALI,31250006,161-GGHS KHAIR PUR TAMEWALI(B)
BAHAWALPUR,BAHAWALPUR,31220001,162-GHSS ABBASIA
BAHAWALPUR,BAHAWALPUR,31220007,163-GHS SHAHDARA
BAHAWALPUR,BAHAWALPUR,31220015,164-GHS FATTOO WALI
BAHAWALPUR,BAHAWALPUR,31220001,165-GHSS ABBASIA(B)
BAHAWALPUR,BAHAWALPUR,31220018,166-GHSS LAL SOHNARA
BAHAWALPUR,BAHAWALPUR,31220018,167-GHSS LAL SOHNARA(a)
BAHAWALPUR,AHMADPUR EAST,31210022,168-GHS HAIDER PUR
BAHAWALPUR,BAHAWALPUR,31220709,169-GGH/S JUNIOR MODEL
BAHAWALPUR,BAHAWALPUR,31220711,170-GGES MODEL TOWN-A (ATTACH WITH GCET
BAHAWALPUR,BAHAWALPUR,31220030,171-GGHS MC KOSAR COLONY
BAHAWALPUR,HASILPUR,31230016,172-GGHsS CHAK NO.153/M
BAHAWALPUR,HASILPUR,31230007,173-GHS 153/M(A)
BAHAWALPUR,KHAIRPUR TAMEWALI,31250005,174-Ghss  SHEIKH WAhiN
BAHAWALPUR,BAHAWALPUR,31220022,175-GHS RANG PUR
BAHAWALPUR,BAHAWALPUR,31220028,176-GHS GOTH MEHRAB
BAHAWALPUR,YAZMAN,31240017,177-GHSS CHAK NO.68/DB
BAHAWALPUR,YAZMAN,31240017,178-GHSS CHAK NO.68/DB(a)
BAHAWALPUR,AHMADPUR EAST,31210002,179-GHS SA AHMED PUR EAST(A)
BAHAWALPUR,AHMADPUR EAST,31210002,180-GHS SA AHMED PUR EAST(B)
BAHAWALPUR,BAHAWALPUR,31220039,181-GGHS SAMMA SATTA
BAHAWALPUR,AHMADPUR EAST,31210002,182-GHS SA AHMED PUR EAST(D)
BAHAWALPUR,YAZMAN,31240013,183-GHS CHAK NO.72/DB(A)
BAHAWALPUR,AHMADPUR EAST,31210012,184-GHS JHELAN WALI(C)
